age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
35,admin.,single,university.degree,no,no,yes,cellular,tue,371,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
80,retired,married,illiterate,unknown,yes,yes,cellular,tue,125,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
26,admin.,single,university.degree,no,no,no,cellular,tue,221,1,15,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
67,retired,married,university.degree,no,no,no,cellular,tue,201,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
56,retired,married,high.school,no,yes,yes,cellular,tue,97,1,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,no
59,admin.,divorced,professional.course,no,yes,no,telephone,tue,91,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no
44,management,married,university.degree,no,no,no,cellular,tue,175,2,999,2,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
58,technician,married,professional.course,no,yes,no,cellular,tue,89,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59,admin.,divorced,professional.course,no,no,no,cellular,tue,206,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
59,admin.,divorced,professional.course,no,no,no,telephone,tue,198,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
59,admin.,divorced,professional.course,no,unknown,unknown,cellular,tue,203,1,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes
34,admin.,divorced,university.degree,no,no,no,cellular,tue,267,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
50,blue-collar,married,unknown,no,yes,yes,cellular,tue,589,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes
59,blue-collar,married,basic.4y,no,no,no,cellular,tue,163,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
58,admin.,married,university.degree,no,no,no,cellular,tue,373,4,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
49,admin.,married,university.degree,no,yes,no,cellular,tue,464,2,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes
35,technician,single,university.degree,no,yes,no,cellular,tue,113,3,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
57,management,married,university.degree,no,yes,no,cellular,tue,71,1,5,2,failure,-2.9,92.201,-31.4,0.883,5076.2,no
21,unemployed,single,high.school,no,yes,no,telephone,tue,172,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
66,retired,married,unknown,no,no,no,cellular,wed,68,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
27,admin.,single,university.degree,no,yes,no,cellular,wed,1117,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
60,management,married,university.degree,no,no,no,cellular,wed,159,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
31,services,single,university.degree,no,yes,no,telephone,wed,701,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
27,admin.,single,university.degree,no,yes,no,cellular,wed,429,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
36,admin.,divorced,university.degree,no,no,yes,cellular,wed,623,2,6,2,success,-2.9,92.201,-31.4,0.879,5076.2,yes
66,retired,unknown,basic.9y,no,yes,no,cellular,wed,340,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
42,management,divorced,unknown,no,yes,no,cellular,wed,137,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,yes
31,blue-collar,single,university.degree,no,no,no,cellular,wed,174,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
48,admin.,married,high.school,no,no,no,cellular,wed,74,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
25,admin.,single,high.school,no,yes,yes,cellular,wed,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
26,student,single,basic.9y,no,no,no,telephone,wed,127,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
26,student,single,basic.9y,no,no,no,telephone,wed,449,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
49,admin.,married,high.school,no,yes,no,cellular,wed,90,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
26,student,single,basic.9y,no,yes,no,cellular,wed,582,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
34,blue-collar,married,high.school,no,yes,no,cellular,wed,115,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
27,admin.,single,university.degree,no,no,no,cellular,wed,1336,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
45,blue-collar,single,basic.9y,no,no,no,cellular,wed,150,1,3,2,success,-2.9,92.201,-31.4,0.879,5076.2,no
74,retired,married,university.degree,no,yes,no,cellular,wed,239,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
36,admin.,married,university.degree,no,yes,no,cellular,wed,90,1,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,no
40,management,married,university.degree,no,unknown,unknown,cellular,wed,699,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
66,retired,married,unknown,no,no,no,cellular,wed,147,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
27,admin.,single,university.degree,no,yes,no,cellular,wed,398,4,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
37,blue-collar,single,professional.course,no,yes,no,cellular,wed,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
59,technician,married,university.degree,no,no,no,cellular,wed,119,4,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
32,technician,single,professional.course,no,no,no,cellular,wed,313,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
29,services,married,high.school,no,yes,no,cellular,wed,90,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
48,entrepreneur,divorced,high.school,no,no,no,cellular,wed,307,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
38,admin.,married,university.degree,no,no,no,cellular,wed,236,1,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
20,student,single,basic.4y,no,yes,no,cellular,wed,131,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,yes
20,student,single,basic.4y,no,yes,no,cellular,wed,267,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
27,unemployed,single,high.school,no,no,no,cellular,wed,93,1,4,3,success,-2.9,92.201,-31.4,0.879,5076.2,no
36,admin.,single,university.degree,no,yes,no,cellular,wed,87,1,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,no
54,housemaid,married,university.degree,no,no,no,cellular,wed,77,3,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
36,admin.,single,university.degree,no,no,no,cellular,wed,82,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
36,admin.,divorced,university.degree,no,yes,no,cellular,wed,161,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
66,technician,married,professional.course,no,yes,no,telephone,wed,150,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
35,blue-collar,single,basic.9y,no,no,no,cellular,wed,305,3,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,wed,202,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,wed,332,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
28,admin.,single,university.degree,no,no,no,cellular,wed,153,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
44,admin.,married,university.degree,no,yes,no,cellular,wed,113,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
56,admin.,married,basic.9y,no,no,no,cellular,wed,338,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,yes
32,admin.,married,high.school,no,no,no,cellular,wed,96,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
29,blue-collar,single,high.school,no,yes,no,cellular,wed,71,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
41,services,married,high.school,no,unknown,unknown,cellular,wed,301,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
33,admin.,single,university.degree,no,unknown,unknown,cellular,wed,123,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
45,admin.,married,university.degree,no,no,no,cellular,wed,363,1,4,2,success,-2.9,92.201,-31.4,0.879,5076.2,no
44,admin.,married,university.degree,no,no,no,cellular,wed,96,2,4,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
28,student,single,high.school,no,yes,no,cellular,wed,188,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
66,retired,married,basic.6y,unknown,yes,no,cellular,wed,124,1,1,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
66,retired,married,basic.6y,unknown,no,no,cellular,wed,174,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
32,technician,married,professional.course,no,yes,no,cellular,wed,44,1,3,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
33,admin.,single,university.degree,no,yes,no,cellular,wed,222,2,999,2,failure,-2.9,92.201,-31.4,0.879,5076.2,no
42,technician,married,professional.course,no,yes,no,cellular,wed,246,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
42,technician,married,professional.course,no,no,no,cellular,wed,96,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
37,management,single,university.degree,no,yes,no,cellular,wed,243,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
42,technician,married,professional.course,no,yes,yes,cellular,wed,543,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
28,self-employed,single,university.degree,no,unknown,unknown,cellular,wed,227,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
28,technician,single,professional.course,no,no,yes,cellular,wed,162,1,3,1,success,-2.9,92.201,-31.4,0.879,5076.2,no
38,admin.,married,high.school,no,no,no,cellular,wed,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,yes
74,retired,married,professional.course,no,no,no,cellular,wed,298,1,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
76,retired,married,basic.4y,no,no,no,cellular,wed,331,2,999,0,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,no
29,admin.,married,university.degree,no,no,no,cellular,thu,111,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
28,admin.,single,university.degree,no,no,no,cellular,thu,489,5,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
37,technician,single,university.degree,no,yes,yes,cellular,thu,73,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
33,technician,married,university.degree,no,yes,no,cellular,thu,101,4,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,no
36,unemployed,married,university.degree,no,no,no,cellular,thu,222,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
22,student,single,high.school,no,yes,no,cellular,thu,425,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
30,admin.,married,university.degree,no,yes,no,telephone,thu,181,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
41,admin.,married,high.school,no,yes,no,cellular,thu,1175,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
31,blue-collar,married,professional.course,no,no,no,cellular,thu,414,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
39,admin.,married,university.degree,unknown,yes,no,cellular,thu,102,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
30,services,single,high.school,no,yes,no,cellular,thu,148,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
36,admin.,married,university.degree,no,yes,yes,cellular,thu,220,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,no
88,retired,divorced,basic.4y,no,yes,no,cellular,thu,402,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
39,admin.,married,high.school,no,no,no,cellular,thu,315,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,yes
39,admin.,married,university.degree,unknown,yes,no,cellular,thu,368,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
34,housemaid,married,university.degree,no,no,no,cellular,thu,485,3,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
32,blue-collar,single,basic.9y,no,yes,no,cellular,thu,282,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
46,admin.,married,university.degree,no,yes,no,cellular,thu,399,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,yes
46,admin.,married,university.degree,no,yes,no,cellular,thu,164,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
62,retired,married,university.degree,unknown,yes,yes,cellular,thu,791,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
34,housemaid,married,university.degree,no,no,yes,cellular,thu,1152,2,6,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
36,unemployed,married,university.degree,no,yes,no,cellular,thu,138,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
38,management,married,university.degree,no,yes,no,cellular,thu,328,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
33,admin.,single,university.degree,no,yes,no,cellular,thu,72,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
24,student,single,high.school,no,no,no,cellular,thu,136,1,999,2,failure,-2.9,92.201,-31.4,0.873,5076.2,no
39,unemployed,married,high.school,no,no,no,cellular,thu,192,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
20,student,single,high.school,no,no,no,cellular,thu,347,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
46,technician,married,basic.6y,no,yes,no,cellular,thu,464,4,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
81,retired,married,basic.6y,no,no,no,cellular,thu,189,2,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
43,technician,married,university.degree,no,no,no,cellular,thu,160,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
22,student,single,basic.6y,no,yes,no,cellular,thu,293,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,yes
32,services,married,high.school,no,yes,no,cellular,thu,105,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
36,services,married,high.school,no,yes,yes,cellular,thu,227,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,yes
32,services,married,high.school,no,no,no,cellular,thu,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
34,self-employed,single,university.degree,no,no,no,telephone,thu,57,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
24,technician,single,professional.course,no,no,no,cellular,thu,129,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
28,unemployed,single,university.degree,no,no,yes,cellular,thu,74,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
27,technician,single,university.degree,no,no,no,cellular,thu,103,1,4,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
46,admin.,married,university.degree,no,yes,no,telephone,thu,213,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
76,retired,married,basic.6y,no,no,yes,cellular,thu,284,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,no
64,unknown,married,unknown,no,yes,yes,cellular,thu,219,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
40,admin.,married,high.school,no,no,no,cellular,thu,477,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
74,retired,married,professional.course,no,yes,no,cellular,thu,204,3,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,yes
41,blue-collar,married,basic.9y,no,no,no,cellular,thu,726,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
41,blue-collar,married,basic.9y,no,no,no,cellular,thu,75,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,no
76,retired,married,university.degree,no,yes,no,cellular,thu,344,1,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,no
48,self-employed,married,university.degree,no,no,no,cellular,thu,135,1,4,3,success,-2.9,92.201,-31.4,0.873,5076.2,no
25,admin.,single,university.degree,no,no,yes,cellular,thu,112,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
25,admin.,single,university.degree,no,no,yes,cellular,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
21,student,single,high.school,no,no,no,cellular,thu,185,2,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,no
39,admin.,married,basic.9y,unknown,no,no,cellular,thu,371,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
44,unemployed,married,high.school,no,yes,no,cellular,thu,143,1,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,no
44,unemployed,married,high.school,no,yes,no,telephone,thu,99,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
44,unemployed,married,high.school,no,yes,no,cellular,thu,146,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
44,unemployed,married,high.school,no,yes,no,cellular,thu,284,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
33,services,married,high.school,no,no,no,cellular,thu,738,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
29,management,married,university.degree,no,yes,no,cellular,thu,75,1,4,2,success,-2.9,92.201,-31.4,0.873,5076.2,no
39,blue-collar,married,basic.6y,no,no,no,cellular,thu,320,2,3,1,success,-2.9,92.201,-31.4,0.873,5076.2,yes
73,retired,married,professional.course,no,yes,no,cellular,thu,135,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
36,technician,married,professional.course,no,yes,no,cellular,thu,92,2,999,1,failure,-2.9,92.201,-31.4,0.873,5076.2,no
33,services,married,high.school,no,unknown,unknown,cellular,thu,240,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
57,admin.,single,high.school,no,yes,no,cellular,thu,479,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
62,retired,married,university.degree,unknown,no,no,cellular,thu,154,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
21,student,single,high.school,no,no,no,cellular,thu,236,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
31,technician,married,university.degree,no,no,no,cellular,thu,158,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
33,admin.,single,university.degree,no,no,no,cellular,thu,275,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
36,management,married,basic.6y,no,yes,yes,cellular,thu,354,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,yes
36,admin.,married,university.degree,no,no,no,cellular,thu,126,2,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,no
28,unemployed,married,professional.course,no,yes,no,telephone,fri,275,6,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
17,student,single,basic.9y,no,yes,no,cellular,fri,182,2,999,2,failure,-2.9,92.201,-31.4,0.869,5076.2,no
26,student,single,professional.course,no,yes,no,cellular,fri,150,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
43,management,married,basic.9y,no,yes,yes,cellular,fri,233,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
39,technician,married,university.degree,no,yes,no,cellular,fri,156,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
62,retired,married,unknown,no,no,no,cellular,fri,172,4,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
70,retired,married,professional.course,no,no,no,cellular,fri,185,3,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
45,unemployed,married,basic.9y,no,no,no,cellular,fri,126,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
43,management,married,basic.9y,no,yes,no,cellular,fri,180,1,6,2,failure,-2.9,92.201,-31.4,0.869,5076.2,no
29,blue-collar,married,basic.4y,no,yes,no,cellular,fri,98,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
48,management,divorced,university.degree,no,no,no,cellular,fri,117,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
35,technician,married,professional.course,no,yes,no,cellular,fri,225,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
61,management,married,university.degree,no,yes,no,cellular,fri,209,2,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,yes
33,blue-collar,single,basic.9y,no,no,no,cellular,fri,257,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
32,blue-collar,married,basic.9y,no,yes,yes,cellular,fri,230,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
42,management,married,university.degree,no,yes,no,cellular,fri,436,1,13,1,success,-2.9,92.201,-31.4,0.869,5076.2,yes
36,unemployed,single,university.degree,no,no,no,cellular,fri,415,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
36,unemployed,single,university.degree,no,no,no,cellular,fri,260,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
17,student,single,basic.9y,no,yes,no,cellular,fri,92,3,4,2,success,-2.9,92.201,-31.4,0.869,5076.2,no
54,admin.,married,university.degree,no,yes,no,cellular,fri,326,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
25,student,single,high.school,no,no,no,cellular,fri,253,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
25,student,single,high.school,no,yes,no,cellular,fri,78,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
48,admin.,single,university.degree,no,yes,no,cellular,fri,260,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
20,student,single,high.school,no,no,no,cellular,fri,190,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
63,blue-collar,married,basic.4y,no,yes,yes,cellular,fri,107,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,no
58,blue-collar,divorced,basic.4y,no,no,no,cellular,fri,186,1,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,yes
